date,lowbound_10th_hosp,median_hosp,upbound_90th_hosp,lowbound_10th_icu,median_icu,upbound_90th_icu,lowbound_10th_deaths,median_deaths,upbound_90th_deaths,lowbound_10th_rt,median_rt,upbound_90th_rt,county
2020-04-16,15.21,17.97,20.88,5.69,6.82,8.12,4.09,5.14,6.32,0.95,1.03,1.13,Solano
2020-04-17,15.37,18.12,20.97,5.75,6.87,8.18,4.3,5.36,6.56,0.95,1.04,1.13,Solano
2020-04-18,15.53,18.26,21.09,5.81,6.93,8.25,4.51,5.58,6.79,0.96,1.04,1.14,Solano
2020-04-19,15.7,18.37,21.18,5.87,6.99,8.29,4.73,5.81,7.02,0.96,1.05,1.14,Solano
2020-04-20,15.84,18.48,21.26,5.92,7.04,8.34,4.95,6.04,7.27,0.96,1.05,1.15,Solano
2020-04-21,15.98,18.6,21.36,5.97,7.1,8.39,5.17,6.27,7.5,0.96,1.05,1.15,Solano
2020-04-22,16.12,18.72,21.45,6.02,7.16,8.43,5.39,6.5,7.74,0.96,1.05,1.15,Solano
2020-04-23,16.29,18.84,21.55,6.06,7.21,8.48,5.61,6.73,7.98,0.96,1.05,1.15,Solano
2020-04-24,16.45,18.96,21.65,6.1,7.26,8.54,5.84,6.97,8.22,0.96,1.05,1.15,Solano
2020-04-25,16.57,19.06,21.75,6.16,7.3,8.59,6.05,7.21,8.45,0.96,1.05,1.15,Solano
2020-04-26,16.75,19.17,21.89,6.2,7.36,8.63,6.28,7.45,8.69,0.96,1.05,1.15,Solano
2020-04-27,16.87,19.28,22.01,6.26,7.4,8.68,6.51,7.69,8.94,0.96,1.05,1.15,Solano
2020-04-28,17.01,19.39,22.13,6.31,7.45,8.71,6.74,7.93,9.18,0.96,1.05,1.15,Solano
2020-04-29,17.12,19.52,22.25,6.36,7.5,8.76,6.97,8.17,9.43,0.96,1.05,1.15,Solano
2020-04-30,17.23,19.64,22.38,6.42,7.54,8.82,7.21,8.42,9.67,0.95,1.05,1.15,Solano
2020-05-01,17.36,19.74,22.53,6.46,7.59,8.85,7.46,8.66,9.92,0.95,1.05,1.16,Solano
2020-05-02,17.48,19.89,22.66,6.51,7.64,8.91,7.7,8.91,10.17,0.94,1.05,1.16,Solano
2020-05-03,17.59,20.01,22.78,6.57,7.69,8.96,7.95,9.16,10.43,0.93,1.05,1.17,Solano
2020-05-04,17.69,20.15,22.93,6.62,7.74,9.02,8.19,9.41,10.69,0.92,1.05,1.17,Solano
2020-05-05,17.8,20.28,23.08,6.67,7.79,9.09,8.43,9.67,10.95,0.92,1.05,1.18,Solano
2020-05-06,17.9,20.43,23.2,6.7,7.83,9.14,8.69,9.92,11.2,0.92,1.04,1.18,Solano
2020-05-07,17.99,20.57,23.33,6.74,7.88,9.2,8.94,10.17,11.45,0.92,1.04,1.18,Solano
2020-05-08,18.1,20.71,23.5,6.79,7.93,9.27,9.19,10.44,11.71,0.92,1.04,1.18,Solano
2020-05-09,18.21,20.86,23.64,6.85,7.98,9.33,9.45,10.7,11.97,0.91,1.04,1.17,Solano
2020-05-10,18.29,20.99,23.78,6.89,8.04,9.39,9.7,10.96,12.23,0.91,1.04,1.17,Solano
2020-05-11,18.35,21.12,23.97,6.93,8.09,9.45,9.95,11.22,12.5,0.9,1.02,1.16,Solano
2020-05-12,18.42,21.25,24.16,6.97,8.14,9.5,10.21,11.48,12.76,0.87,1,1.14,Solano
2020-05-13,18.51,21.37,24.31,7,8.2,9.56,10.47,11.75,13.04,0.82,0.98,1.11,Solano
2020-05-14,18.54,21.5,24.51,7.03,8.24,9.62,10.73,12.02,13.31,0.77,0.94,1.08,Solano
2020-05-15,18.56,21.6,24.74,7.04,8.29,9.69,11,12.3,13.57,0.73,0.91,1.05,Solano
2020-05-16,18.58,21.7,24.95,7.05,8.33,9.74,11.25,12.57,13.86,0.7,0.87,1.02,Solano
2020-05-17,18.6,21.79,25.13,7.07,8.37,9.79,11.52,12.84,14.14,0.68,0.84,1,Solano
2020-05-18,18.6,21.84,25.3,7.09,8.4,9.84,11.78,13.12,14.42,0.67,0.82,1,Solano
2020-05-19,18.59,21.9,25.4,7.1,8.42,9.86,12.05,13.39,14.69,0.66,0.81,0.99,Solano
2020-05-20,18.56,21.88,25.43,7.09,8.44,9.89,12.29,13.67,14.96,0.65,0.8,0.99,Solano
2020-05-21,18.49,21.84,25.45,7.07,8.43,9.89,12.54,13.94,15.25,0.65,0.8,0.99,Solano
2020-05-22,18.39,21.78,25.36,7.06,8.41,9.86,12.81,14.22,15.53,0.65,0.8,0.99,Solano
2020-05-23,18.3,21.69,25.28,7.02,8.38,9.83,13.07,14.49,15.8,0.65,0.8,0.99,Solano
2020-05-24,18.2,21.56,25.06,6.98,8.35,9.77,13.33,14.76,16.07,0.66,0.81,1,Solano
2020-05-25,18.06,21.4,24.86,6.95,8.29,9.71,13.59,15.04,16.34,0.67,0.82,1.02,Solano
2020-05-26,17.95,21.23,24.63,6.89,8.23,9.64,13.85,15.31,16.62,0.69,0.85,1.06,Solano
2020-05-27,17.84,21.04,24.37,6.83,8.15,9.55,14.1,15.57,16.89,0.71,0.89,1.12,Solano
2020-05-28,17.69,20.81,24.14,6.77,8.07,9.45,14.35,15.84,17.16,0.75,0.95,1.2,Solano
2020-05-29,17.51,20.6,23.83,6.7,7.99,9.35,14.61,16.1,17.44,0.81,1.03,1.28,Solano
2020-05-30,17.32,20.37,23.52,6.63,7.9,9.26,14.85,16.37,17.71,0.87,1.11,1.35,Solano
2020-05-31,17.13,20.15,23.22,6.55,7.83,9.17,15.09,16.63,17.98,0.94,1.17,1.39,Solano
2020-06-01,16.94,19.91,22.95,6.48,7.76,9.08,15.33,16.88,18.24,0.98,1.21,1.44,Solano
2020-06-02,16.82,19.71,22.74,6.42,7.68,9.01,15.55,17.14,18.5,1.01,1.24,1.48,Solano
2020-06-03,16.67,19.55,22.55,6.36,7.62,8.93,15.79,17.39,18.76,1.02,1.25,1.5,Solano
2020-06-04,16.61,19.43,22.41,6.33,7.58,8.88,16.02,17.64,19.02,1.03,1.26,1.52,Solano
2020-06-05,16.56,19.35,22.3,6.31,7.54,8.85,16.27,17.89,19.28,1.03,1.26,1.53,Solano
2020-06-06,16.54,19.3,22.25,6.3,7.52,8.82,16.51,18.13,19.55,1.03,1.26,1.53,Solano
2020-06-07,16.56,19.3,22.24,6.31,7.52,8.82,16.74,18.38,19.82,1.04,1.27,1.52,Solano
2020-06-08,16.64,19.35,22.23,6.34,7.53,8.83,16.96,18.63,20.08,1.05,1.27,1.51,Solano
2020-06-09,16.71,19.43,22.29,6.37,7.55,8.85,17.19,18.87,20.34,1.08,1.28,1.49,Solano
2020-06-10,16.83,19.58,22.4,6.4,7.6,8.89,17.42,19.11,20.6,1.11,1.29,1.47,Solano
2020-06-11,17,19.76,22.54,6.47,7.65,8.92,17.65,19.36,20.85,1.15,1.3,1.45,Solano
2020-06-12,17.19,19.96,22.72,6.54,7.72,8.99,17.89,19.6,21.11,1.18,1.3,1.44,Solano
2020-06-13,17.44,20.2,22.99,6.62,7.8,9.08,18.13,19.85,21.37,1.19,1.31,1.44,Solano
2020-06-14,17.7,20.47,23.27,6.71,7.9,9.2,18.36,20.11,21.64,1.19,1.31,1.44,Solano
2020-06-15,17.92,20.79,23.65,6.8,8,9.32,18.61,20.37,21.91,1.19,1.31,1.45,Solano
2020-06-16,18.22,21.14,24.14,6.9,8.14,9.48,18.87,20.63,22.18,1.19,1.31,1.45,Solano
2020-06-17,18.54,21.54,24.63,7.01,8.28,9.65,19.12,20.88,22.46,1.19,1.31,1.46,Solano
2020-06-18,18.89,21.97,25.09,7.14,8.44,9.85,19.37,21.15,22.73,1.18,1.31,1.46,Solano
2020-06-19,19.28,22.46,25.63,7.29,8.6,10.04,19.65,21.43,23.02,1.18,1.31,1.46,Solano
2020-06-20,19.69,22.97,26.23,7.45,8.78,10.27,19.91,21.71,23.32,1.18,1.31,1.46,Solano
2020-06-21,20.14,23.51,26.86,7.63,8.98,10.49,20.17,22,23.63,1.18,1.31,1.46,Solano
2020-06-22,20.68,24.09,27.5,7.81,9.2,10.74,20.43,22.29,23.94,1.18,1.31,1.46,Solano
2020-06-23,21.27,24.74,28.22,8,9.43,11.01,20.71,22.59,24.26,1.18,1.31,1.46,Solano
2020-06-24,21.89,25.39,28.93,8.23,9.67,11.27,21,22.89,24.59,1.18,1.31,1.46,Solano
2020-06-25,22.56,26.09,29.63,8.46,9.92,11.54,21.3,23.21,24.91,1.18,1.31,1.46,Solano
2020-06-26,23.28,26.8,30.37,8.72,10.18,11.83,21.61,23.53,25.24,1.18,1.31,1.46,Solano
2020-06-27,24.01,27.57,31.11,8.98,10.46,12.12,21.92,23.87,25.59,1.18,1.31,1.46,Solano
2020-06-28,24.81,28.36,31.9,9.27,10.75,12.42,22.23,24.2,25.96,1.18,1.31,1.46,Solano
2020-06-29,25.65,29.19,32.73,9.58,11.05,12.75,22.56,24.55,26.34,1.18,1.31,1.46,Solano
2020-06-30,26.54,30.08,33.55,9.89,11.36,13.09,22.89,24.91,26.73,1.18,1.3,1.46,Solano
2020-07-01,27.47,31,34.41,10.21,11.69,13.45,23.23,25.27,27.13,1.18,1.3,1.46,Solano
2020-07-02,28.38,31.94,35.36,10.55,12.05,13.8,23.59,25.65,27.54,1.17,1.3,1.45,Solano
2020-07-03,29.37,32.93,36.35,10.89,12.42,14.16,23.96,26.04,27.96,1.17,1.3,1.45,Solano
2020-07-04,30.35,33.96,37.39,11.27,12.8,14.57,24.35,26.45,28.4,1.16,1.29,1.44,Solano
2020-07-05,31.39,35.05,38.47,11.63,13.2,14.99,24.74,26.88,28.87,1.14,1.29,1.44,Solano
2020-07-06,32.42,36.14,39.72,12.02,13.6,15.44,25.15,27.3,29.33,1.1,1.28,1.44,Solano
2020-07-07,33.46,37.33,40.91,12.41,14.03,15.92,25.58,27.74,29.82,1.04,1.27,1.47,Solano
2020-07-08,34.52,38.5,42.18,12.81,14.47,16.41,25.99,28.19,30.32,0.97,1.26,1.51,Solano
2020-07-09,35.62,39.71,43.51,13.22,14.92,16.93,26.44,28.67,30.83,0.91,1.25,1.56,Solano
2020-07-10,36.77,40.93,44.93,13.61,15.41,17.46,26.89,29.15,31.36,0.87,1.25,1.61,Solano
2020-07-11,37.82,42.2,46.38,14.03,15.88,18,27.33,29.66,31.9,0.85,1.24,1.64,Solano
2020-07-12,38.94,43.52,47.84,14.44,16.37,18.56,27.8,30.17,32.48,0.83,1.24,1.66,Solano
2020-07-13,40.06,44.84,49.36,14.85,16.87,19.12,28.29,30.69,33.06,0.82,1.23,1.67,Solano
2020-07-14,41.22,46.2,50.89,15.27,17.38,19.73,28.78,31.24,33.67,0.82,1.23,1.67,Solano
2020-07-15,42.24,47.54,52.58,15.65,17.89,20.34,29.29,31.81,34.29,0.82,1.23,1.67,Solano
2020-07-16,43.31,48.99,54.39,16.01,18.41,21.04,29.82,32.39,34.94,0.81,1.23,1.67,Solano
2020-07-17,44.1,50.34,56.47,16.39,18.96,21.79,30.36,32.99,35.6,0.81,1.23,1.67,Solano
2020-07-18,44.79,51.76,58.83,16.7,19.53,22.59,30.91,33.61,36.3,0.81,1.23,1.67,Solano
2020-07-19,45.31,53.2,61.52,16.93,20.08,23.51,31.48,34.24,37,0.81,1.22,1.68,Solano
2020-07-20,45.73,54.65,64.42,17.12,20.67,24.51,32.07,34.89,37.72,0.82,1.22,1.68,Solano
2020-07-21,46.17,56.13,67.6,17.29,21.26,25.7,32.69,35.57,38.49,0.81,1.22,1.68,Solano
2020-07-22,46.34,57.68,70.98,17.41,21.85,26.99,33.29,36.27,39.25,,,,Solano
2020-07-23,46.53,59.18,74.66,17.41,22.42,28.43,33.9,36.98,40.04,,,,Solano
2020-07-24,46.47,60.82,78.8,17.42,23.03,29.9,34.51,37.71,40.91,,,,Solano
2020-07-25,46.24,62.53,83.34,17.42,23.65,31.61,35.18,38.47,41.79,,,,Solano
2020-07-26,45.98,64.18,88.44,17.43,24.3,33.42,35.8,39.27,42.72,,,,Solano
2020-07-27,45.82,65.79,93.81,17.39,24.93,35.32,36.43,40.08,43.69,,,,Solano
2020-07-28,45.61,67.38,99.24,17.41,25.56,37.47,37.09,40.9,44.74,,,,Solano
2020-07-29,45.45,69.19,105.82,17.31,26.25,39.78,37.72,41.73,45.87,,,,Solano
2020-07-30,44.9,70.93,112.71,17.24,26.96,42.13,38.4,42.55,47.08,,,,Solano
2020-07-31,44.38,72.82,120.19,17.1,27.66,44.71,39.08,43.41,48.42,,,,Solano
2020-08-01,43.77,74.65,127.89,16.92,28.37,47.57,39.71,44.3,49.83,,,,Solano
2020-08-02,43.35,76.71,135.96,16.72,29.02,50.51,40.35,45.23,51.26,,,,Solano
2020-08-03,42.81,78.68,144.82,16.61,29.77,53.79,41.01,46.21,52.85,,,,Solano
2020-08-04,42.22,80.76,154.49,16.35,30.58,57.29,41.69,47.25,54.47,,,,Solano
2020-08-05,41.55,82.7,164.84,16.13,31.35,60.97,42.34,48.21,56.18,,,,Solano
2020-08-06,40.85,84.68,175.54,15.87,32.14,65.12,42.94,49.24,58.01,,,,Solano
2020-08-07,40.3,86.74,186.75,15.66,32.92,69.47,43.55,50.28,60.03,,,,Solano
2020-08-08,39.55,88.73,198.48,15.45,33.8,73.65,44.16,51.34,62.11,,,,Solano
2020-08-09,38.76,91.12,211.86,15.19,34.6,78.39,44.75,52.44,64.41,,,,Solano
2020-08-10,38.03,93.39,226.28,14.95,35.37,83.77,45.35,53.55,66.9,,,,Solano
2020-08-11,37.38,95.68,240.36,14.76,36.16,89.46,45.9,54.74,69.62,,,,Solano
2020-08-12,36.74,97.97,255.91,14.51,37.18,95.07,46.4,55.91,72.61,,,,Solano
2020-08-13,36.03,100.16,272.87,14.23,38.08,101.11,46.92,57.06,75.79,,,,Solano
2020-08-14,35.31,102.64,290.81,13.94,38.98,107.83,47.41,58.29,79.07,,,,Solano
2020-08-15,34.61,105.13,309.29,13.71,39.92,115.04,47.9,59.57,82.36,,,,Solano
2020-03-15,0.45,1.23,2.82,0.17,0.46,1.05,0.03,0.08,0.18,0.86,1.58,3.02,Sonoma
2020-03-16,0.51,1.39,3.07,0.19,0.52,1.16,0.03,0.09,0.21,0.85,1.52,2.96,Sonoma
2020-03-17,0.59,1.55,3.32,0.22,0.59,1.27,0.04,0.1,0.24,0.86,1.46,2.86,Sonoma
2020-03-18,0.67,1.71,3.57,0.26,0.65,1.37,0.04,0.12,0.27,0.87,1.38,2.71,Sonoma
2020-03-19,0.77,1.88,3.81,0.29,0.72,1.47,0.05,0.14,0.31,0.89,1.3,2.44,Sonoma
2020-03-20,0.87,2.07,4.07,0.33,0.79,1.56,0.06,0.16,0.35,0.91,1.23,2.15,Sonoma
2020-03-21,1,2.25,4.3,0.38,0.86,1.66,0.07,0.18,0.39,0.92,1.18,1.84,Sonoma
2020-03-22,1.13,2.45,4.53,0.43,0.94,1.75,0.08,0.2,0.43,0.92,1.15,1.59,Sonoma
2020-03-23,1.25,2.64,4.75,0.48,1.01,1.84,0.09,0.23,0.47,0.93,1.13,1.46,Sonoma
2020-03-24,1.38,2.83,5,0.53,1.09,1.94,0.11,0.26,0.52,0.93,1.11,1.39,Sonoma
2020-03-25,1.51,3,5.21,0.58,1.16,2.03,0.12,0.29,0.57,0.92,1.1,1.35,Sonoma
2020-03-26,1.63,3.19,5.4,0.62,1.24,2.11,0.14,0.32,0.62,0.92,1.1,1.34,Sonoma
2020-03-27,1.75,3.36,5.6,0.68,1.31,2.19,0.16,0.35,0.67,0.91,1.09,1.34,Sonoma
2020-03-28,1.86,3.52,5.77,0.72,1.38,2.27,0.18,0.39,0.73,0.91,1.09,1.33,Sonoma
2020-03-29,1.97,3.68,5.94,0.77,1.44,2.35,0.2,0.43,0.78,0.91,1.09,1.33,Sonoma
2020-03-30,2.08,3.81,6.09,0.82,1.51,2.41,0.22,0.47,0.84,0.91,1.09,1.33,Sonoma
2020-03-31,2.18,3.94,6.24,0.86,1.56,2.47,0.25,0.51,0.9,0.92,1.09,1.32,Sonoma
2020-04-01,2.29,4.08,6.39,0.9,1.62,2.54,0.27,0.55,0.96,0.92,1.09,1.32,Sonoma
2020-04-02,2.39,4.21,6.54,0.94,1.67,2.6,0.3,0.6,1.03,0.93,1.09,1.3,Sonoma
2020-04-03,2.5,4.32,6.66,0.98,1.72,2.66,0.33,0.64,1.09,0.93,1.09,1.3,Sonoma
2020-04-04,2.61,4.43,6.75,1.02,1.77,2.72,0.36,0.69,1.16,0.93,1.09,1.29,Sonoma
2020-04-05,2.71,4.54,6.89,1.06,1.82,2.76,0.39,0.74,1.22,0.94,1.09,1.29,Sonoma
2020-04-06,2.79,4.64,6.99,1.11,1.87,2.82,0.42,0.79,1.3,0.94,1.09,1.29,Sonoma
2020-04-07,2.88,4.73,7.1,1.14,1.91,2.87,0.45,0.84,1.37,0.94,1.09,1.29,Sonoma
2020-04-08,2.98,4.83,7.17,1.18,1.95,2.91,0.49,0.9,1.44,0.94,1.09,1.29,Sonoma
2020-04-09,3.07,4.93,7.28,1.22,1.99,2.96,0.52,0.95,1.52,0.94,1.09,1.29,Sonoma
2020-04-10,3.17,5.02,7.36,1.26,2.04,3,0.56,1.01,1.59,0.94,1.09,1.29,Sonoma
2020-04-11,3.26,5.12,7.45,1.31,2.08,3.03,0.6,1.07,1.66,0.94,1.09,1.29,Sonoma
2020-04-12,3.35,5.21,7.52,1.34,2.12,3.07,0.64,1.13,1.74,0.94,1.09,1.29,Sonoma
2020-04-13,3.45,5.29,7.58,1.38,2.16,3.1,0.68,1.19,1.81,0.94,1.09,1.28,Sonoma
2020-04-14,3.54,5.39,7.63,1.42,2.19,3.13,0.72,1.25,1.89,0.94,1.09,1.28,Sonoma
2020-04-15,3.63,5.46,7.68,1.46,2.23,3.16,0.76,1.31,1.96,0.95,1.09,1.27,Sonoma
2020-04-16,3.71,5.54,7.74,1.5,2.26,3.19,0.81,1.37,2.04,0.95,1.09,1.27,Sonoma
2020-04-17,3.8,5.63,7.8,1.54,2.29,3.21,0.85,1.43,2.12,0.96,1.1,1.27,Sonoma
2020-04-18,3.91,5.71,7.85,1.58,2.33,3.24,0.9,1.5,2.2,0.96,1.1,1.27,Sonoma
2020-04-19,4,5.79,7.9,1.62,2.36,3.28,0.94,1.56,2.27,0.95,1.1,1.28,Sonoma
2020-04-20,4.08,5.86,7.96,1.66,2.4,3.31,0.99,1.63,2.35,0.95,1.1,1.28,Sonoma
2020-04-21,4.17,5.94,8,1.7,2.43,3.33,1.04,1.7,2.44,0.95,1.1,1.28,Sonoma
2020-04-22,4.26,6.03,8.07,1.74,2.47,3.36,1.09,1.77,2.51,0.95,1.1,1.28,Sonoma
2020-04-23,4.37,6.1,8.12,1.78,2.51,3.39,1.14,1.84,2.59,0.95,1.1,1.28,Sonoma
2020-04-24,4.44,6.17,8.19,1.81,2.54,3.41,1.2,1.91,2.67,0.95,1.1,1.28,Sonoma
2020-04-25,4.54,6.26,8.23,1.85,2.57,3.43,1.25,1.98,2.76,0.95,1.1,1.28,Sonoma
2020-04-26,4.63,6.33,8.3,1.89,2.61,3.46,1.31,2.05,2.84,0.95,1.1,1.28,Sonoma
2020-04-27,4.72,6.39,8.36,1.93,2.64,3.48,1.37,2.13,2.93,0.95,1.1,1.28,Sonoma
2020-04-28,4.81,6.47,8.41,1.97,2.68,3.51,1.43,2.2,3.01,0.95,1.1,1.28,Sonoma
2020-04-29,4.91,6.55,8.48,2,2.71,3.54,1.5,2.28,3.1,0.95,1.1,1.28,Sonoma
2020-04-30,5,6.63,8.53,2.04,2.75,3.57,1.56,2.36,3.19,0.95,1.1,1.28,Sonoma
2020-05-01,5.07,6.71,8.6,2.08,2.78,3.6,1.62,2.43,3.28,0.94,1.1,1.28,Sonoma
2020-05-02,5.15,6.79,8.68,2.1,2.81,3.62,1.69,2.51,3.37,0.94,1.1,1.29,Sonoma
2020-05-03,5.22,6.87,8.75,2.13,2.84,3.67,1.75,2.59,3.46,0.94,1.1,1.29,Sonoma
2020-05-04,5.29,6.95,8.82,2.17,2.88,3.7,1.82,2.66,3.54,0.93,1.1,1.3,Sonoma
2020-05-05,5.36,7.03,8.92,2.2,2.92,3.73,1.89,2.74,3.63,0.93,1.1,1.3,Sonoma
2020-05-06,5.43,7.13,9.01,2.23,2.95,3.77,1.96,2.82,3.72,0.93,1.1,1.31,Sonoma
2020-05-07,5.49,7.21,9.1,2.27,2.99,3.8,2.04,2.9,3.81,0.93,1.1,1.31,Sonoma
2020-05-08,5.56,7.32,9.22,2.3,3.03,3.84,2.11,2.99,3.9,0.92,1.1,1.3,Sonoma
2020-05-09,5.63,7.39,9.31,2.32,3.08,3.89,2.18,3.07,3.99,0.93,1.1,1.3,Sonoma
2020-05-10,5.69,7.47,9.46,2.36,3.12,3.94,2.25,3.16,4.08,0.92,1.1,1.29,Sonoma
2020-05-11,5.76,7.56,9.59,2.38,3.16,3.99,2.34,3.25,4.17,0.92,1.09,1.28,Sonoma
2020-05-12,5.8,7.65,9.72,2.41,3.19,4.05,2.42,3.34,4.27,0.91,1.07,1.27,Sonoma
2020-05-13,5.85,7.74,9.86,2.43,3.23,4.11,2.51,3.43,4.36,0.88,1.06,1.24,Sonoma
2020-05-14,5.9,7.84,10.03,2.45,3.26,4.16,2.59,3.51,4.46,0.85,1.03,1.22,Sonoma
2020-05-15,5.92,7.94,10.2,2.47,3.31,4.23,2.67,3.6,4.56,0.8,1.01,1.21,Sonoma
2020-05-16,5.96,8.03,10.38,2.49,3.35,4.28,2.76,3.69,4.65,0.76,0.98,1.19,Sonoma
2020-05-17,5.99,8.13,10.53,2.51,3.38,4.35,2.84,3.78,4.75,0.73,0.95,1.19,Sonoma
2020-05-18,5.99,8.21,10.71,2.53,3.42,4.42,2.94,3.87,4.85,0.7,0.93,1.21,Sonoma
2020-05-19,6.01,8.3,10.85,2.54,3.45,4.48,3.02,3.96,4.95,0.69,0.91,1.21,Sonoma
2020-05-20,6.05,8.36,11,2.55,3.48,4.53,3.12,4.05,5.06,0.68,0.91,1.22,Sonoma
2020-05-21,6.07,8.42,11.1,2.56,3.5,4.59,3.21,4.14,5.16,0.67,0.91,1.22,Sonoma
2020-05-22,6.09,8.47,11.19,2.57,3.53,4.62,3.31,4.24,5.25,0.67,0.91,1.22,Sonoma
2020-05-23,6.11,8.51,11.27,2.59,3.55,4.66,3.4,4.34,5.36,0.67,0.91,1.22,Sonoma
2020-05-24,6.13,8.56,11.3,2.6,3.57,4.69,3.49,4.44,5.46,0.68,0.91,1.22,Sonoma
2020-05-25,6.17,8.57,11.35,2.61,3.58,4.71,3.58,4.55,5.56,0.69,0.93,1.22,Sonoma
2020-05-26,6.21,8.6,11.34,2.62,3.59,4.71,3.68,4.65,5.66,0.71,0.95,1.22,Sonoma
2020-05-27,6.23,8.62,11.33,2.63,3.61,4.71,3.78,4.75,5.76,0.74,0.97,1.23,Sonoma
2020-05-28,6.24,8.62,11.33,2.64,3.62,4.71,3.87,4.85,5.87,0.77,1.01,1.26,Sonoma
2020-05-29,6.25,8.63,11.3,2.65,3.62,4.72,3.96,4.95,5.97,0.82,1.04,1.3,Sonoma
2020-05-30,6.24,8.63,11.26,2.66,3.62,4.72,4.06,5.06,6.08,0.86,1.07,1.35,Sonoma
2020-05-31,6.25,8.62,11.24,2.67,3.63,4.71,4.16,5.16,6.19,0.9,1.11,1.38,Sonoma
2020-06-01,6.25,8.62,11.23,2.67,3.63,4.7,4.25,5.25,6.3,0.92,1.13,1.42,Sonoma
2020-06-02,6.25,8.61,11.19,2.67,3.63,4.7,4.34,5.35,6.4,0.93,1.15,1.45,Sonoma
2020-06-03,6.26,8.61,11.17,2.68,3.64,4.69,4.44,5.45,6.51,0.93,1.16,1.47,Sonoma
2020-06-04,6.3,8.62,11.16,2.7,3.64,4.67,4.53,5.55,6.62,0.93,1.17,1.48,Sonoma
2020-06-05,6.35,8.65,11.14,2.72,3.65,4.68,4.62,5.65,6.73,0.93,1.17,1.49,Sonoma
2020-06-06,6.4,8.66,11.14,2.74,3.66,4.69,4.72,5.75,6.84,0.93,1.17,1.49,Sonoma
2020-06-07,6.45,8.7,11.15,2.76,3.67,4.7,4.81,5.85,6.95,0.94,1.18,1.49,Sonoma
2020-06-08,6.52,8.76,11.16,2.78,3.69,4.71,4.9,5.95,7.07,0.96,1.2,1.5,Sonoma
2020-06-09,6.6,8.8,11.18,2.81,3.71,4.71,4.99,6.06,7.18,0.98,1.22,1.52,Sonoma
2020-06-10,6.7,8.85,11.2,2.83,3.73,4.73,5.1,6.16,7.29,1.01,1.27,1.55,Sonoma
2020-06-11,6.78,8.91,11.24,2.88,3.76,4.75,5.18,6.26,7.4,1.06,1.33,1.58,Sonoma
2020-06-12,6.87,9,11.31,2.9,3.79,4.78,5.28,6.36,7.51,1.13,1.38,1.62,Sonoma
2020-06-13,6.96,9.11,11.39,2.94,3.83,4.82,5.37,6.47,7.63,1.2,1.44,1.66,Sonoma
2020-06-14,7.07,9.23,11.51,2.99,3.87,4.86,5.46,6.57,7.75,1.27,1.47,1.69,Sonoma
2020-06-15,7.23,9.36,11.61,3.05,3.92,4.9,5.56,6.68,7.87,1.31,1.5,1.72,Sonoma
2020-06-16,7.38,9.52,11.74,3.11,3.97,4.96,5.66,6.79,7.99,1.33,1.52,1.74,Sonoma
2020-06-17,7.56,9.68,11.93,3.17,4.04,5.04,5.75,6.9,8.11,1.34,1.53,1.75,Sonoma
2020-06-18,7.75,9.88,12.17,3.25,4.11,5.11,5.87,7.01,8.23,1.35,1.54,1.76,Sonoma
2020-06-19,7.94,10.1,12.41,3.32,4.2,5.21,5.98,7.12,8.35,1.35,1.54,1.76,Sonoma
2020-06-20,8.18,10.36,12.72,3.41,4.3,5.32,6.09,7.24,8.48,1.35,1.54,1.76,Sonoma
2020-06-21,8.45,10.64,13.08,3.51,4.42,5.45,6.2,7.36,8.6,1.35,1.54,1.77,Sonoma
2020-06-22,8.75,10.97,13.44,3.62,4.54,5.59,6.31,7.48,8.74,1.35,1.54,1.77,Sonoma
2020-06-23,9.09,11.35,13.82,3.75,4.68,5.74,6.42,7.61,8.88,1.35,1.54,1.77,Sonoma
2020-06-24,9.44,11.75,14.28,3.88,4.83,5.9,6.54,7.73,9.02,1.35,1.54,1.77,Sonoma
2020-06-25,9.83,12.18,14.73,4.04,5,6.09,6.66,7.86,9.17,1.35,1.54,1.77,Sonoma
2020-06-26,10.26,12.66,15.21,4.21,5.18,6.28,6.78,8,9.32,1.35,1.54,1.76,Sonoma
2020-06-27,10.74,13.18,15.74,4.4,5.37,6.48,6.92,8.14,9.48,1.35,1.54,1.76,Sonoma
2020-06-28,11.27,13.72,16.28,4.6,5.58,6.7,7.04,8.29,9.65,1.35,1.54,1.76,Sonoma
2020-06-29,11.83,14.31,16.88,4.81,5.8,6.94,7.18,8.44,9.83,1.35,1.54,1.76,Sonoma
2020-06-30,12.47,14.95,17.52,5.03,6.05,7.2,7.32,8.61,10.01,1.35,1.54,1.76,Sonoma
2020-07-01,13.14,15.64,18.22,5.28,6.32,7.48,7.47,8.77,10.21,1.35,1.54,1.76,Sonoma
2020-07-02,13.84,16.38,18.95,5.55,6.6,7.78,7.62,8.95,10.41,1.35,1.54,1.76,Sonoma
2020-07-03,14.58,17.16,19.77,5.84,6.9,8.11,7.78,9.13,10.62,1.35,1.54,1.76,Sonoma
2020-07-04,15.37,17.97,20.61,6.14,7.23,8.45,7.94,9.32,10.84,1.34,1.54,1.76,Sonoma
2020-07-05,16.17,18.85,21.52,6.46,7.57,8.82,8.12,9.52,11.07,1.34,1.54,1.78,Sonoma
2020-07-06,17.03,19.79,22.5,6.78,7.94,9.22,8.3,9.73,11.31,1.32,1.54,1.8,Sonoma
